Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
lojaxgrowup.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1
cartrophen.com.br,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
doz.tode.cz,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
nowskins.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
ktpn.kalisz.pl,0,1,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
debbyfoodshop.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
attsbcgamechanger.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
umconnectumt-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
zrq2y.weblium.site,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
cafecitoperez.ivanidzakovic.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1
dukhovnist.in.ua,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
archives.subscribermail.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1
starmak.com.tr,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
dediirwansyah.com,0,1,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
justlookapp.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1,1
quarentenamagazine.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
x5h0c.mentriqq.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
evoxhosting.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1
trbetasusgir.blogspot.com,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1
api.whatsapp.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
mobileacesso24horas.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
moc-kompetensresurs.se,0,0,1,5,0,0,0,1,0,1,0,1,1,1,1,1,1
networksgates.ma,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
1stnavalalliance.com,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1,1
zdy6.hyperphp.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
ltaucard.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1
gmailerstellen.de,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
sen-manole.firebaseapp.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
vk.com,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
infonex47.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
awakengranadaspain.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
3.ly,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1
arigalvanizados.com.ar,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1
www86.presentes-promocoes-premier.com,0,0,1,6,0,0,0,1,1,1,1,1,1,1,1,1,1
lofon-add.firebaseapp.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
danielescivoli.it,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
whatsappjoingrup.zyns.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
joinngrubwa.itsaol.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
paypal.letima.de,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
fareast.qa,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1
onedrive.live.com,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1
opticasotojoyeria.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
crosplat.co.uk,0,0,1,3,0,0,1,0,1,1,1,1,1,1,1,1,1
preferredtitlellc.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
secure-online-bank0famerica-dashboarrd01.ddnsgeek.com,0,0,1,3,0,0,0,1,0,1,0,1,1,1,1,1,1
grrasawstraining.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
ladycavendishdiary.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1
ciimer-aiidat.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
urbain-studio-design.com,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,0,1
kshconsultingllc.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
fastcccam.cc,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
opsaviation.com,0,1,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1
d.pr,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1
genipaper.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
comoliberarhuawei.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
hamt.jp,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1,1
paulwyates.typeform.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
mrec.edu.np,0,0,0,4,0,0,0,0,0,1,1,1,0,0,1,0,1
videosfacebook.today,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
capminvestment.com,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
40.84.225.234,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
jtadeo.com,0,0,1,6,0,0,0,0,0,1,0,1,1,1,1,1,1
yapi.strametyapi.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
night-kingdom.mysteria.cz,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
marcelo.it,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
godrejs-southestate-okhla.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
any-connect.com,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1
daidopresente.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
kaitystein.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
peacefulplushes.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
betasus778.blogspot.com,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1
lootluck.tk,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
han.gl,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
